GameMap:64:64:
###
Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,AnimatedTile:fish1:0:0,AnimatedTile:fish1:0:0,AnimatedTile:stone3:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:35:0,AnimatedTile:fish1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water1:0:0,Tile:lake2:35:0,AnimatedTile:fish1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water1:0:0,AnimatedTile:water1:0:0,AnimatedTile:water1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water2:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water2:0:0,Tile:lake2:35:2,AnimatedTile:water_left_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_bottom1:0:2,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,AnimatedTile:fish2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,
AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:1,AnimatedTile:water_right_middle1:0:0,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_bottom1:0:2,Tile:lake2:33:0,AnimatedTile:water2:0:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:103:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:2,Tile:lake2:33:1,Tile:lake2:33:0,AnimatedTile:bridge2_1:0:2,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:103:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:stone2:0:0,Tile:lake2:33:2,Tile:lake2:33:1,Tile:lake2:33:0,Tile:lake2:33:2,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:fish1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:103:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:2,Tile:lake2:33:1,Tile:lake2:33:0,AnimatedTile:bridge2_1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:stone3:0:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:103:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:0,AnimatedTile:stone2:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:2,Tile:lake2:33:1,Tile:lake2:33:0,Tile:lake2:33:2,Tile:lake2:34:0,AnimatedTile:stone2:0:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:fish2:0:0,Tile:lake2:34:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:92:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:fish1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:2,Tile:lake2:34:1,Tile:lake2:34:0,AnimatedTile:bridge2_3:0:2,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:33:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:paths:92:0,Tile:grass1:10:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_left_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:1,AnimatedTile:water_left_middle1:0:0,AnimatedTile:water_left_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_inner_left_top1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:11:0,Tile:grass1:13:0,AnimatedTile:water_inner_right_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:stone3:0:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_middle_bottom1:0:2,AnimatedTile:water1:0:0,AnimatedTile:water2:0:0,AnimatedTile:water2:0:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:11:0,Tile:grass1:13:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:57:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_middle_bottom1:0:2,AnimatedTile:water1:0:0,AnimatedTile:water2:0:0,AnimatedTile:water2:0:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:11:0,Tile:grass1:13:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_right_top1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_right_middle1:0:2,AnimatedTile:water_inner_left_bottom1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:mountain1:0:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:2:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_middle_bottom1:0:2,AnimatedTile:water1:0:0,AnimatedTile:water2:0:0,AnimatedTile:water2:0:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:11:0,Tile:grass1:13:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:48:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,Tile:grass1:57:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:mountain1:9:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:11:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_middle_bottom1:0:2,AnimatedTile:water1:0:0,AnimatedTile:water2:0:0,AnimatedTile:water2:0:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:44:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:58:0,Tile:grass1:58:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:fish2:0:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:mountain1:18:2,Tile:mountain1:28:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:29:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_middle_bottom1:0:2,AnimatedTile:water1:0:0,AnimatedTile:water2:0:0,AnimatedTile:water2:0:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:grass1:32:0,Tile:grass1:2:0,Tile:grass1:58:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:9:2,Tile:mountain1:54:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:11:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,AnimatedTile:water_inner_right_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_inner_right_bottom1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:16:0,Tile:grass1:25:0,Tile:grass1:32:0,Tile:grass1:1:0,Tile:grass1:2:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,AnimatedTile:water_middle_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:9:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:11:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:49:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:borders:87:0,Tile:borders:87:0,Tile:borders:87:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
Tile:lake2:33:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:8:0,Tile:paths:92:0,Tile:paths:92:0,Tile:grass1:10:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,Tile:grass1:42:0,AnimatedTile:water_inner_right_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_bottom1:0:2,Tile:lake2:34:0,Tile:lake2:34:0,Tile:lake2:34:0,AnimatedTile:stone3:0:0,Tile:lake2:34:2,AnimatedTile:water_middle_top1:0:1,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:11:0,Tile:paths:92:0,Tile:grass1:13:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:9:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:mountain1:36:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:1:2,Tile:mountain1:2:2,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:8:0,Tile:paths:92:0,Tile:grass1:24:0,Tile:grass1:42:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,Tile:grass1:41:0,
